beacon_id,timestamp,device_id,is_present,rssi,timestamp_datetime
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681902184,5046452,True,-41,2023-04-19 18:03:04+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681902305,5046452,True,-42,2023-04-19 18:05:05+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681902426,5046452,True,-42,2023-04-19 18:07:06+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681902542,5046452,True,-42,2023-04-19 18:09:02+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681902662,5046452,True,-42,2023-04-19 18:11:02+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681902783,5046452,True,-42,2023-04-19 18:13:03+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681902904,5046452,True,-43,2023-04-19 18:15:04+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681903026,5046452,True,-43,2023-04-19 18:17:06+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681903145,5046452,True,-42,2023-04-19 18:19:05+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681903265,5046452,True,-43,2023-04-19 18:21:05+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681903384,5046452,True,-42,2023-04-19 18:23:04+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681903504,5046452,True,-42,2023-04-19 18:25:04+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681903625,5046452,True,-42,2023-04-19 18:27:05+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681903745,5046452,True,-42,2023-04-19 18:29:05+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681903866,5046452,True,-42,2023-04-19 18:31:06+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681903985,5046452,True,-42,2023-04-19 18:33:05+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681904105,5046452,True,-42,2023-04-19 18:35:05+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681904226,5046452,True,-42,2023-04-19 18:37:06+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681904348,5046452,True,-43,2023-04-19 18:39:08+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681904468,5046452,True,-42,2023-04-19 18:41:08+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681904587,5046452,True,-42,2023-04-19 18:43:07+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681904710,5046452,True,-42,2023-04-19 18:45:10+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681904828,5046452,True,-43,2023-04-19 18:47:08+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681904949,5046452,True,-42,2023-04-19 18:49:09+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681905072,5046452,True,-42,2023-04-19 18:51:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681905189,5046452,True,-42,2023-04-19 18:53:09+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681905310,5046452,True,-42,2023-04-19 18:55:10+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681905487,5046452,True,-42,2023-04-19 18:58:07+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681905552,5046452,True,-43,2023-04-19 18:59:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681905672,5046452,True,-42,2023-04-19 19:01:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681905792,5046452,True,-42,2023-04-19 19:03:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681905912,5046452,True,-42,2023-04-19 19:05:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681906033,5046452,True,-42,2023-04-19 19:07:13+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681906211,5046452,True,-43,2023-04-19 19:10:11+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681906331,5046452,True,-43,2023-04-19 19:12:11+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681906393,5046452,True,-42,2023-04-19 19:13:13+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681906572,5046452,True,-42,2023-04-19 19:16:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681906633,5046452,True,-43,2023-04-19 19:17:13+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681906812,5046452,True,-42,2023-04-19 19:20:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681906874,5046452,True,-42,2023-04-19 19:21:14+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681906996,5046452,True,-42,2023-04-19 19:23:16+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681961139,5046452,True,-45,2023-04-20 10:25:39+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681961286,5046452,True,-36,2023-04-20 10:28:06+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681961395,5046452,True,-37,2023-04-20 10:29:55+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681961539,5046452,True,-37,2023-04-20 10:32:19+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681961688,5046452,False,,2023-04-20 10:34:48+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681961787,5046452,False,,2023-04-20 10:36:27+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681961896,5046452,False,,2023-04-20 10:38:16+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681962026,5046452,False,,2023-04-20 10:40:26+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681962134,5046452,True,-37,2023-04-20 10:42:14+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681962271,5046452,True,-36,2023-04-20 10:44:31+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681962377,5046452,True,-52,2023-04-20 10:46:17+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681962503,5046452,True,-39,2023-04-20 10:48:23+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681962620,5046452,True,-38,2023-04-20 10:50:20+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681962749,5046452,True,-39,2023-04-20 10:52:29+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681962862,5046452,True,-39,2023-04-20 10:54:22+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681963038,5046452,True,-38,2023-04-20 10:57:18+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681963147,5046452,True,-38,2023-04-20 10:59:07+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681963252,5046452,False,,2023-04-20 11:00:52+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681963388,5046452,False,,2023-04-20 11:03:08+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681963493,5046452,False,,2023-04-20 11:04:53+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681963623,5046452,False,,2023-04-20 11:07:03+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681963788,5046452,True,-62,2023-04-20 11:09:48+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681963920,5046452,True,-63,2023-04-20 11:12:00+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681963994,5046452,True,-63,2023-04-20 11:13:14+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964114,5046452,True,-51,2023-04-20 11:15:14+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964114,5046452,False,,2023-04-20 11:15:14+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964114,5046452,False,,2023-04-20 11:15:14+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964114,5046452,False,,2023-04-20 11:15:14+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964233,5046452,False,,2023-04-20 11:17:13+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964352,5046452,True,-56,2023-04-20 11:19:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964352,5046452,True,-56,2023-04-20 11:19:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964352,5046452,True,-56,2023-04-20 11:19:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964352,5046452,False,,2023-04-20 11:19:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964352,5046452,False,,2023-04-20 11:19:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964352,5046452,False,,2023-04-20 11:19:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964352,5046452,True,-56,2023-04-20 11:19:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964352,5046452,True,-56,2023-04-20 11:19:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964352,5046452,True,-56,2023-04-20 11:19:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964352,5046452,True,-56,2023-04-20 11:19:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964352,5046452,True,-56,2023-04-20 11:19:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964352,5046452,True,-56,2023-04-20 11:19:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964352,5046452,True,-56,2023-04-20 11:19:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964352,5046452,True,-56,2023-04-20 11:19:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964472,5046452,True,-52,2023-04-20 11:21:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964597,5046452,True,-57,2023-04-20 11:23:17+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964713,5046452,True,-56,2023-04-20 11:25:13+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964833,5046452,True,-58,2023-04-20 11:27:13+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681964961,5046452,True,-58,2023-04-20 11:29:21+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681965088,5046452,True,-39,2023-04-20 11:31:28+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681965206,5046452,True,-39,2023-04-20 11:33:26+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681965322,5046452,True,-44,2023-04-20 11:35:22+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681965455,5046452,True,-39,2023-04-20 11:37:35+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681965619,5046452,True,-37,2023-04-20 11:40:19+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681965703,5046452,True,-37,2023-04-20 11:41:43+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681965822,5046452,True,-39,2023-04-20 11:43:42+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681965935,5046452,True,-39,2023-04-20 11:45:35+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681966056,5046452,True,-34,2023-04-20 11:47:36+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681966176,5046452,True,-38,2023-04-20 11:49:36+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681966295,5046452,True,-34,2023-04-20 11:51:35+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681966418,5046452,True,-34,2023-04-20 11:53:38+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681966547,5046452,True,-35,2023-04-20 11:55:47+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681966658,5046452,True,-39,2023-04-20 11:57:38+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681966836,5046452,True,-34,2023-04-20 12:00:36+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681966913,5046452,True,-38,2023-04-20 12:01:53+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681967032,5046452,True,-37,2023-04-20 12:03:52+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681967154,5046452,True,-34,2023-04-20 12:05:54+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681967328,5046452,False,,2023-04-20 12:08:48+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681967404,5046452,False,,2023-04-20 12:10:04+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681967521,5046452,False,,2023-04-20 12:12:01+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681967647,5046452,False,,2023-04-20 12:14:07+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681967770,5046452,False,,2023-04-20 12:16:10+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681967899,5046452,False,,2023-04-20 12:18:19+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681968005,5046452,False,,2023-04-20 12:20:05+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681968132,5046452,False,,2023-04-20 12:22:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681968254,5046452,False,,2023-04-20 12:24:14+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681968370,5046452,False,,2023-04-20 12:26:10+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681968488,5046452,False,,2023-04-20 12:28:08+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681968610,5046452,False,,2023-04-20 12:30:10+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681968730,5046452,False,,2023-04-20 12:32:10+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681968863,5046452,False,,2023-04-20 12:34:23+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681968978,5046452,False,,2023-04-20 12:36:18+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681969095,5046452,False,,2023-04-20 12:38:15+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681969220,5046452,False,,2023-04-20 12:40:20+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681969338,5046452,False,,2023-04-20 12:42:18+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681969458,5046452,False,,2023-04-20 12:44:18+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681969588,5046452,False,,2023-04-20 12:46:28+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681969752,5046452,False,,2023-04-20 12:49:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681969855,5046452,False,,2023-04-20 12:50:55+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681969954,5046452,False,,2023-04-20 12:52:34+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681970082,5046452,False,,2023-04-20 12:54:42+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681970198,5046452,False,,2023-04-20 12:56:38+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681970321,5046452,False,,2023-04-20 12:58:41+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681970438,5046452,False,,2023-04-20 13:00:38+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681970573,5046452,False,,2023-04-20 13:02:53+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681970689,5046452,False,,2023-04-20 13:04:49+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681970811,5046452,False,,2023-04-20 13:06:51+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681970943,5046452,False,,2023-04-20 13:09:03+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681971053,5046452,False,,2023-04-20 13:10:53+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681971171,5046452,True,-59,2023-04-20 13:12:51+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681971289,5046452,True,-67,2023-04-20 13:14:49+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681971423,5046452,True,-44,2023-04-20 13:17:03+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681971533,5046452,True,-44,2023-04-20 13:18:53+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681971668,5046452,True,-45,2023-04-20 13:21:08+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681971797,5046452,True,-41,2023-04-20 13:23:17+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681971902,5046452,True,-41,2023-04-20 13:25:02+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681972078,5046452,True,-39,2023-04-20 13:27:58+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681972165,5046452,True,-40,2023-04-20 13:29:25+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681972294,5046452,True,-45,2023-04-20 13:31:34+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681972428,5046452,True,-41,2023-04-20 13:33:48+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681972527,5046452,True,-42,2023-04-20 13:35:27+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681972704,5046452,True,-43,2023-04-20 13:38:24+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681972786,5046452,True,-39,2023-04-20 13:39:46+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681972907,5046452,True,-39,2023-04-20 13:41:47+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681973021,5046452,True,-44,2023-04-20 13:43:41+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681973145,5046452,True,-43,2023-04-20 13:45:45+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681973261,5046452,True,-45,2023-04-20 13:47:41+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681973382,5046452,True,-43,2023-04-20 13:49:42+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681973516,5046452,True,-39,2023-04-20 13:51:56+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681973631,5046452,True,-45,2023-04-20 13:53:51+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681973758,5046452,True,-45,2023-04-20 13:55:58+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681973887,5046452,True,-45,2023-04-20 13:58:07+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681973993,5046452,True,-41,2023-04-20 13:59:53+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681974115,5046452,True,-43,2023-04-20 14:01:55+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681974235,5046452,True,-44,2023-04-20 14:03:55+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681974357,5046452,True,-42,2023-04-20 14:05:57+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681974476,5046452,True,-44,2023-04-20 14:07:56+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681974595,5046452,True,-45,2023-04-20 14:09:55+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681974717,5046452,True,-41,2023-04-20 14:11:57+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681974846,5046452,True,-44,2023-04-20 14:14:06+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681974969,5046452,True,-39,2023-04-20 14:16:09+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681975098,5046452,True,-44,2023-04-20 14:18:18+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681975204,5046452,True,-39,2023-04-20 14:20:04+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681975338,5046452,True,-40,2023-04-20 14:22:18+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681975453,5046452,True,-44,2023-04-20 14:24:13+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681975569,5046452,True,-40,2023-04-20 14:26:09+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681975691,5046452,True,-43,2023-04-20 14:28:11+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681975837,5046452,True,-43,2023-04-20 14:30:37+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681975934,5046452,True,-43,2023-04-20 14:32:14+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681976072,5046452,True,-41,2023-04-20 14:34:32+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681976180,5046452,True,-44,2023-04-20 14:36:20+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681976313,5046452,True,-41,2023-04-20 14:38:33+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681976472,5046452,True,-41,2023-04-20 14:41:12+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681976553,5046452,True,-42,2023-04-20 14:42:33+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681976674,5046452,True,-43,2023-04-20 14:44:34+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681976813,5046452,True,-44,2023-04-20 14:46:53+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681976924,5046452,True,-41,2023-04-20 14:48:44+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681977057,5046452,True,-41,2023-04-20 14:50:57+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681977165,5046452,True,-44,2023-04-20 14:52:45+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681977295,5046452,True,-38,2023-04-20 14:54:55+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681977413,5046452,True,-42,2023-04-20 14:56:53+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681977527,5046452,True,-46,2023-04-20 14:58:47+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681977655,5046452,True,-45,2023-04-20 15:00:55+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681977770,5046452,True,-42,2023-04-20 15:02:50+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681977926,5046452,True,-44,2023-04-20 15:05:26+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681978029,5046452,True,-44,2023-04-20 15:07:09+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681978142,5046452,True,-45,2023-04-20 15:09:02+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681978268,5046452,True,-43,2023-04-20 15:11:08+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681978440,5046452,True,-42,2023-04-20 15:14:00+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681978514,5046452,True,-45,2023-04-20 15:15:14+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681978639,5046452,True,-45,2023-04-20 15:17:19+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681978756,5046452,True,-43,2023-04-20 15:19:16+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681978891,5046452,True,-42,2023-04-20 15:21:31+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681979006,5046452,True,-42,2023-04-20 15:23:26+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681979121,5046452,True,-42,2023-04-20 15:25:21+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681979249,5046452,True,-42,2023-04-20 15:27:29+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681979371,5046452,True,-41,2023-04-20 15:29:31+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681979504,5046452,True,-43,2023-04-20 15:31:44+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681979641,5046452,True,-51,2023-04-20 15:34:01+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681979745,5046452,True,-51,2023-04-20 15:35:45+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681979871,5046452,True,-65,2023-04-20 15:37:51+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681979981,5046452,True,-52,2023-04-20 15:39:41+07:00
E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055,1681980112,5046452,True,-52,2023-04-20 15:41:52+07:00
